year,total_precipitation,median_precipitation
42.493,8574.0,1094.0
42.494,25722.0,1094.0
42.495,12861.0,1094.0
42.496,25722.0,1094.0
42.497,17148.0,1094.0
42.498,38583.0,1094.0
42.499,34296.0,1094.0
42.5,51444.0,1094.0
42.501,4287.0,1094.0
42.502,4287.0,1094.0
42.503,4287.0,1094.0
42.504,8574.0,1094.0
42.505,4287.0,1094.0
42.506,8574.0,1094.0
42.508,17148.0,1094.0
42.509,4287.0,1094.0
42.511,12861.0,1094.0
42.512,4287.0,1094.0
42.513,4287.0,1094.0
42.514,12861.0,1094.0
42.515,4287.0,1094.0
42.516,8574.0,1094.0
42.518,12861.0,1094.0
42.519,17148.0,1094.0
42.521,17148.0,1094.0
42.522,12861.0,1094.0
42.523,4287.0,1094.0
42.524,17148.0,1094.0
42.525,8574.0,1094.0
42.526,21435.0,1094.0
42.527,4287.0,1094.0
42.528,8574.0,1094.0
42.529,12861.0,1094.0
42.53,21435.0,1094.0
42.531,4287.0,1094.0
42.532,8574.0,1094.0
42.533,17148.0,1094.0
42.534,17148.0,1094.0
42.535,12861.0,1094.0
42.536,12861.0,1094.0
42.537,12861.0,1094.0
42.538,17148.0,1094.0
42.539,12861.0,1094.0
42.54,12861.0,1094.0
42.541,21435.0,1094.0
42.542,21435.0,1094.0
42.543,8574.0,1094.0
42.544,25722.0,1094.0
42.545,12861.0,1094.0
42.546,25722.0,1094.0
42.547,21435.0,1094.0
42.548,34296.0,1094.0
42.549,25722.0,1094.0
42.55,60018.0,1094.0
42.551,4287.0,1094.0
42.552,4287.0,1094.0
42.553,4287.0,1094.0
42.554,12861.0,1094.0
42.556,8574.0,1094.0
42.557,4287.0,1094.0
42.558,12861.0,1094.0
42.559,4287.0,1094.0
42.561,17148.0,1094.0
42.563,4287.0,1094.0
42.564,12861.0,1094.0
42.565,4287.0,1094.0
42.566,8574.0,1094.0
42.568,12861.0,1094.0
42.569,17148.0,1094.0
42.571,21435.0,1094.0
42.572,8574.0,1094.0
42.573,4287.0,1094.0
42.574,17148.0,1094.0
42.575,12861.0,1094.0
42.576,17148.0,1094.0
42.577,4287.0,1094.0
42.578,12861.0,1094.0
42.579,8574.0,1094.0
42.58,21435.0,1094.0
42.581,12861.0,1094.0
42.583,17148.0,1094.0
42.584,17148.0,1094.0
42.585,12861.0,1094.0
42.586,12861.0,1094.0
42.587,17148.0,1094.0
42.588,12861.0,1094.0
42.589,12861.0,1094.0
42.59,12861.0,1094.0
42.591,12861.0,1094.0
42.592,30009.0,1094.0
42.593,8574.0,1094.0
42.594,25722.0,1094.0
42.595,12861.0,1094.0
42.596,25722.0,1094.0
42.597,25722.0,1094.0
42.598,30009.0,1094.0
42.599,34296.0,1094.0
42.6,51444.0,1094.0
42.601,4287.0,1094.0
42.602,4287.0,1094.0
42.603,4287.0,1094.0
42.604,12861.0,1094.0
42.606,8574.0,1094.0
42.608,17148.0,1094.0
42.609,4287.0,1094.0
42.611,21435.0,1094.0
42.613,8574.0,1094.0
42.614,12861.0,1094.0
42.615,4287.0,1094.0
42.616,8574.0,1094.0
42.617,4287.0,1094.0
42.618,4287.0,1094.0
42.619,17148.0,1094.0
42.621,17148.0,1094.0
42.622,8574.0,1094.0
42.623,4287.0,1094.0
42.624,17148.0,1094.0
42.625,12861.0,1094.0
42.626,17148.0,1094.0
42.627,4287.0,1094.0
42.628,12861.0,1094.0
42.629,8574.0,1094.0
42.63,21435.0,1094.0
42.631,4287.0,1094.0
42.632,8574.0,1094.0
42.633,21435.0,1094.0
42.634,12861.0,1094.0
42.635,12861.0,1094.0
42.636,12861.0,1094.0
42.637,12861.0,1094.0
42.638,17148.0,1094.0
42.639,12861.0,1094.0
42.64,12861.0,1094.0
42.641,12861.0,1094.0
42.642,30009.0,1094.0
42.643,8574.0,1094.0
42.644,25722.0,1094.0
42.645,12861.0,1094.0
42.646,25722.0,1094.0
42.647,25722.0,1094.0
42.648,30009.0,1094.0
42.649,25722.0,1094.0
42.65,60018.0,1094.0
42.651,4287.0,1094.0
42.652,4287.0,1094.0
42.653,4287.0,1094.0
42.654,12861.0,1094.0
42.656,8574.0,1094.0
42.657,12861.0,1094.0
42.658,4287.0,1094.0
42.659,4287.0,1094.0
42.661,17148.0,1094.0
42.663,12861.0,1094.0
42.664,12861.0,1094.0
42.665,4287.0,1094.0
42.666,12861.0,1094.0
42.667,4287.0,1094.0
42.668,8574.0,1094.0
42.669,17148.0,1094.0
42.67,4287.0,1094.0
42.671,12861.0,1094.0
42.672,12861.0,1094.0
42.673,4287.0,1094.0
42.674,12861.0,1094.0
42.675,12861.0,1094.0
42.676,17148.0,1094.0
42.677,4287.0,1094.0
42.678,12861.0,1094.0
42.679,12861.0,1094.0
42.68,17148.0,1094.0
42.681,12861.0,1094.0
42.683,25722.0,1094.0
42.684,8574.0,1094.0
42.685,12861.0,1094.0
42.686,12861.0,1094.0
42.687,12861.0,1094.0
42.688,12861.0,1094.0
42.689,12861.0,1094.0
42.69,17148.0,1094.0
42.691,21435.0,1094.0
42.692,17148.0,1094.0
42.693,8574.0,1094.0
42.694,30009.0,1094.0
42.695,8574.0,1094.0
42.696,25722.0,1094.0
42.697,25722.0,1094.0
42.698,30009.0,1094.0
42.699,30009.0,1094.0
42.7,55731.0,1094.0
42.702,4287.0,1094.0
42.703,8574.0,1094.0
42.704,4287.0,1094.0
42.706,8574.0,1094.0
42.707,12861.0,1094.0
42.708,4287.0,1094.0
42.709,4287.0,1094.0
42.711,17148.0,1094.0
42.713,8574.0,1094.0
42.714,17148.0,1094.0
42.716,12861.0,1094.0
42.717,4287.0,1094.0
42.718,8574.0,1094.0
42.719,12861.0,1094.0
42.72,4287.0,1094.0
42.721,12861.0,1094.0
42.722,8574.0,1094.0
42.724,17148.0,1094.0
42.725,8574.0,1094.0
42.726,12861.0,1094.0
42.727,4287.0,1094.0
42.728,12861.0,1094.0
42.729,8574.0,1094.0
42.73,12861.0,1094.0
42.731,12861.0,1094.0
42.733,17148.0,1094.0
42.734,8574.0,1094.0
42.735,12861.0,1094.0
42.736,12861.0,1094.0
42.737,12861.0,1094.0
42.738,8574.0,1094.0
42.739,17148.0,1094.0
42.74,8574.0,1094.0
42.741,12861.0,1094.0
42.742,25722.0,1094.0
42.743,8574.0,1094.0
42.744,25722.0,1094.0
42.745,12861.0,1094.0
42.746,21435.0,1094.0
42.747,21435.0,1094.0
42.748,30009.0,1094.0
42.749,38583.0,1094.0
42.75,47157.0,1094.0
42.752,4287.0,1094.0
42.753,8574.0,1094.0
42.754,4287.0,1094.0
42.755,4287.0,1094.0
42.756,4287.0,1094.0
42.757,8574.0,1094.0
42.758,4287.0,1094.0
42.759,4287.0,1094.0
42.761,17148.0,1094.0
42.763,8574.0,1094.0
42.764,12861.0,1094.0
42.765,4287.0,1094.0
42.766,12861.0,1094.0
42.767,4287.0,1094.0
42.768,8574.0,1094.0
42.769,12861.0,1094.0
42.77,4287.0,1094.0
42.771,12861.0,1094.0
42.772,8574.0,1094.0
42.773,8574.0,1094.0
42.774,8574.0,1094.0
42.775,8574.0,1094.0
42.776,17148.0,1094.0
42.778,12861.0,1094.0
42.779,8574.0,1094.0
42.78,12861.0,1094.0
42.781,4287.0,1094.0
42.782,8574.0,1094.0
42.783,17148.0,1094.0
42.784,8574.0,1094.0
42.785,12861.0,1094.0
42.786,12861.0,1094.0
42.787,12861.0,1094.0
42.788,12861.0,1094.0
42.789,12861.0,1094.0
42.79,8574.0,1094.0
42.791,21435.0,1094.0
42.792,12861.0,1094.0
42.793,8574.0,1094.0
42.794,25722.0,1094.0
42.795,8574.0,1094.0
42.796,21435.0,1094.0
42.797,21435.0,1094.0
42.798,30009.0,1094.0
42.799,25722.0,1094.0
42.8,55731.0,1094.0
42.802,4287.0,1094.0
42.803,8574.0,1094.0
42.804,4287.0,1094.0
42.805,4287.0,1094.0
42.806,4287.0,1094.0
42.807,8574.0,1094.0
42.808,4287.0,1094.0
42.809,4287.0,1094.0
42.811,17148.0,1094.0
42.813,12861.0,1094.0
42.814,12861.0,1094.0
42.815,4287.0,1094.0
42.816,12861.0,1094.0
42.817,4287.0,1094.0
42.818,12861.0,1094.0
42.819,8574.0,1094.0
42.821,12861.0,1094.0
42.822,8574.0,1094.0
42.823,4287.0,1094.0
42.824,8574.0,1094.0
42.825,8574.0,1094.0
42.826,12861.0,1094.0
42.828,12861.0,1094.0
42.829,8574.0,1094.0
42.83,8574.0,1094.0
42.831,12861.0,1094.0
42.833,17148.0,1094.0
42.834,8574.0,1094.0
42.835,12861.0,1094.0
42.836,12861.0,1094.0
42.837,12861.0,1094.0
42.838,12861.0,1094.0
42.839,12861.0,1094.0
42.84,8574.0,1094.0
42.841,12861.0,1094.0
42.842,21435.0,1094.0
42.843,8574.0,1094.0
42.844,25722.0,1094.0
42.845,8574.0,1094.0
42.846,21435.0,1094.0
42.847,21435.0,1094.0
42.848,30009.0,1094.0
42.849,34296.0,1094.0
42.85,47157.0,1094.0
42.852,4287.0,1094.0
42.853,4287.0,1094.0
42.854,4287.0,1094.0
42.855,8574.0,1094.0
42.857,4287.0,1094.0
42.858,4287.0,1094.0
42.859,4287.0,1094.0
42.861,12861.0,1094.0
42.863,12861.0,1094.0
42.864,8574.0,1094.0
42.866,12861.0,1094.0
42.867,8574.0,1094.0
42.868,4287.0,1094.0
42.869,8574.0,1094.0
42.871,12861.0,1094.0
42.872,8574.0,1094.0
42.873,4287.0,1094.0
42.874,8574.0,1094.0
42.875,8574.0,1094.0
42.876,12861.0,1094.0
42.878,12861.0,1094.0
42.879,8574.0,1094.0
42.88,12861.0,1094.0
42.881,8574.0,1094.0
42.883,12861.0,1094.0
42.884,8574.0,1094.0
42.885,17148.0,1094.0
42.886,8574.0,1094.0
42.887,12861.0,1094.0
42.888,12861.0,1094.0
42.889,12861.0,1094.0
42.89,8574.0,1094.0
42.891,12861.0,1094.0
42.892,21435.0,1094.0
42.893,8574.0,1094.0
42.894,25722.0,1094.0
42.895,8574.0,1094.0
42.896,21435.0,1094.0
42.897,21435.0,1094.0
42.898,30009.0,1094.0
42.899,25722.0,1094.0
42.9,55731.0,1094.0
42.902,4287.0,1094.0
42.903,4287.0,1094.0
42.904,4287.0,1094.0
42.905,4287.0,1094.0
42.906,8574.0,1094.0
42.907,4287.0,1094.0
42.908,4287.0,1094.0
42.909,4287.0,1094.0
42.911,12861.0,1094.0
42.913,12861.0,1094.0
42.914,8574.0,1094.0
42.916,12861.0,1094.0
42.917,8574.0,1094.0
42.918,4287.0,1094.0
42.919,8574.0,1094.0
42.921,12861.0,1094.0
42.922,8574.0,1094.0
42.923,12861.0,1094.0
42.925,8574.0,1094.0
42.926,12861.0,1094.0
42.928,12861.0,1094.0
42.929,8574.0,1094.0
42.93,12861.0,1094.0
42.931,8574.0,1094.0
42.933,12861.0,1094.0
42.934,8574.0,1094.0
42.935,12861.0,1094.0
42.936,8574.0,1094.0
42.937,12861.0,1094.0
42.938,12861.0,1094.0
42.939,12861.0,1094.0
42.94,8574.0,1094.0
42.941,25722.0,1094.0
42.942,8574.0,1094.0
42.943,8574.0,1094.0
42.944,25722.0,1094.0
42.945,8574.0,1094.0
42.946,21435.0,1094.0
42.947,21435.0,1094.0
42.948,30009.0,1094.0
42.949,25722.0,1094.0
42.95,55731.0,1094.0
42.952,4287.0,1094.0
42.953,4287.0,1094.0
42.954,4287.0,1094.0
42.955,12861.0,1094.0
42.957,8574.0,1094.0
42.958,4287.0,1094.0
42.959,8574.0,1094.0
42.961,12861.0,1094.0
42.962,8574.0,1094.0
42.963,4287.0,1094.0
42.964,8574.0,1094.0
42.966,12861.0,1094.0
42.968,12861.0,1094.0
42.969,8574.0,1094.0
42.971,12861.0,1094.0
42.972,8574.0,1094.0
42.973,4287.0,1094.0
42.974,8574.0,1094.0
42.975,8574.0,1094.0
42.976,12861.0,1094.0
42.978,12861.0,1094.0
42.979,8574.0,1094.0
42.98,12861.0,1094.0
42.981,8574.0,1094.0
42.983,12861.0,1094.0
42.984,8574.0,1094.0
42.985,12861.0,1094.0
42.986,8574.0,1094.0
42.987,12861.0,1094.0
42.988,8574.0,1094.0
42.989,12861.0,1094.0
42.99,8574.0,1094.0
42.991,12861.0,1094.0
42.992,17148.0,1094.0
42.993,8574.0,1094.0
42.994,21435.0,1094.0
42.995,8574.0,1094.0
42.996,21435.0,1094.0
42.997,17148.0,1094.0
42.998,30009.0,1094.0
42.999,34296.0,1094.0
43.0,42870.0,1094.0
43.002,8574.0,1094.0
43.004,4287.0,1094.0
43.005,8574.0,1094.0
43.007,8574.0,1094.0
43.008,4287.0,1094.0
43.009,8574.0,1094.0
43.011,12861.0,1094.0
43.013,12861.0,1094.0
43.014,8574.0,1094.0
43.016,12861.0,1094.0
43.017,8574.0,1094.0
43.018,4287.0,1094.0
43.019,8574.0,1094.0
43.02,8574.0,1094.0
43.021,4287.0,1094.0
43.022,8574.0,1094.0
43.023,12861.0,1094.0
43.025,8574.0,1094.0
43.026,12861.0,1094.0
43.028,12861.0,1094.0
43.029,8574.0,1094.0
43.03,12861.0,1094.0
43.031,8574.0,1094.0
43.033,12861.0,1094.0
43.034,8574.0,1094.0
43.035,12861.0,1094.0
43.036,8574.0,1094.0
43.037,12861.0,1094.0
43.038,8574.0,1094.0
43.039,12861.0,1094.0
43.04,8574.0,1094.0
43.041,21435.0,1094.0
43.042,8574.0,1094.0
43.043,8574.0,1094.0
43.044,21435.0,1094.0
43.045,8574.0,1094.0
43.046,21435.0,1094.0
43.047,17148.0,1094.0
43.048,30009.0,1094.0
43.049,25722.0,1094.0
43.05,51444.0,1094.0
43.052,4287.0,1094.0
43.053,4287.0,1094.0
43.055,4287.0,1094.0
43.057,8574.0,1094.0
43.059,8574.0,1094.0
43.061,8574.0,1094.0
43.062,8574.0,1094.0
43.064,8574.0,1094.0
43.066,12861.0,1094.0
43.067,8574.0,1094.0
43.068,4287.0,1094.0
43.069,8574.0,1094.0
43.071,12861.0,1094.0
43.072,8574.0,1094.0
43.073,4287.0,1094.0
43.074,8574.0,1094.0
43.075,12861.0,1094.0
43.076,8574.0,1094.0
43.078,12861.0,1094.0
43.079,8574.0,1094.0
43.08,12861.0,1094.0
43.081,8574.0,1094.0
43.083,12861.0,1094.0
43.084,8574.0,1094.0
43.085,12861.0,1094.0
43.086,8574.0,1094.0
43.087,12861.0,1094.0
43.088,8574.0,1094.0
43.089,12861.0,1094.0
43.09,8574.0,1094.0
43.091,12861.0,1094.0
43.092,17148.0,1094.0
43.093,12861.0,1094.0
43.094,17148.0,1094.0
43.095,8574.0,1094.0
43.096,21435.0,1094.0
43.097,17148.0,1094.0
43.098,30009.0,1094.0
43.099,34296.0,1094.0
43.1,42870.0,1094.0
43.102,4287.0,1094.0
43.103,4287.0,1094.0
43.105,4287.0,1094.0
43.107,8574.0,1094.0
43.109,8574.0,1094.0
43.111,8574.0,1094.0
43.112,8574.0,1094.0
43.114,8574.0,1094.0
43.115,4287.0,1094.0
43.116,8574.0,1094.0
43.117,8574.0,1094.0
43.118,4287.0,1094.0
43.119,8574.0,1094.0
43.12,12861.0,1094.0
43.122,8574.0,1094.0
43.123,12861.0,1094.0
43.125,12861.0,1094.0
43.126,8574.0,1094.0
43.128,12861.0,1094.0
43.129,8574.0,1094.0
43.13,12861.0,1094.0
43.131,8574.0,1094.0
43.133,12861.0,1094.0
43.134,8574.0,1094.0
43.135,12861.0,1094.0
43.136,8574.0,1094.0
43.137,12861.0,1094.0
43.138,8574.0,1094.0
43.139,12861.0,1094.0
43.14,8574.0,1094.0
43.141,21435.0,1094.0
43.142,8574.0,1094.0
43.143,12861.0,1094.0
43.144,17148.0,1094.0
43.145,12861.0,1094.0
43.146,17148.0,1094.0
43.147,17148.0,1094.0
43.148,30009.0,1094.0
43.149,25722.0,1094.0
43.15,51444.0,1094.0
43.151,4287.0,1094.0
43.153,4287.0,1094.0
43.155,4287.0,1094.0
43.157,4287.0,1094.0
43.159,8574.0,1094.0
43.161,8574.0,1094.0
43.162,8574.0,1094.0
43.164,8574.0,1094.0
43.165,4287.0,1094.0
43.166,8574.0,1094.0
43.167,8574.0,1094.0
43.168,4287.0,1094.0
43.169,8574.0,1094.0
43.17,12861.0,1094.0
43.172,8574.0,1094.0
43.173,12861.0,1094.0
43.175,12861.0,1094.0
43.176,8574.0,1094.0
43.178,12861.0,1094.0
43.179,8574.0,1094.0
43.18,12861.0,1094.0
43.181,8574.0,1094.0
43.182,12861.0,1094.0
43.184,8574.0,1094.0
43.185,12861.0,1094.0
43.186,8574.0,1094.0
43.187,12861.0,1094.0
43.188,8574.0,1094.0
43.189,12861.0,1094.0
43.19,8574.0,1094.0
43.191,21435.0,1094.0
43.192,8574.0,1094.0
43.193,12861.0,1094.0
43.194,17148.0,1094.0
43.195,8574.0,1094.0
43.196,21435.0,1094.0
43.197,21435.0,1094.0
43.198,25722.0,1094.0
43.199,25722.0,1094.0
43.2,51444.0,1094.0
43.202,4287.0,1094.0
43.203,4287.0,1094.0
43.205,4287.0,1094.0
43.207,4287.0,1094.0
43.209,4287.0,1094.0
43.211,4287.0,1094.0
43.212,8574.0,1094.0
43.213,4287.0,1094.0
43.214,8574.0,1094.0
43.215,4287.0,1094.0
43.216,8574.0,1094.0
43.217,8574.0,1094.0
43.218,4287.0,1094.0
43.219,8574.0,1094.0
43.22,4287.0,1094.0
43.221,8574.0,1094.0
43.222,8574.0,1094.0
43.223,12861.0,1094.0
43.225,12861.0,1094.0
43.226,8574.0,1094.0
43.227,8574.0,1094.0
43.228,4287.0,1094.0
43.229,8574.0,1094.0
43.23,12861.0,1094.0
43.231,8574.0,1094.0
43.232,4287.0,1094.0
43.233,8574.0,1094.0
43.234,8574.0,1094.0
43.235,12861.0,1094.0
43.236,8574.0,1094.0
43.237,12861.0,1094.0
43.238,8574.0,1094.0
43.239,12861.0,1094.0
43.24,8574.0,1094.0
43.241,21435.0,1094.0
43.242,8574.0,1094.0
43.243,12861.0,1094.0
43.244,17148.0,1094.0
43.245,12861.0,1094.0
43.246,17148.0,1094.0
43.247,17148.0,1094.0
43.248,30009.0,1094.0
43.249,38583.0,1094.0
43.25,38583.0,1094.0
43.251,4287.0,1094.0
43.253,4287.0,1094.0
43.255,4287.0,1094.0
43.257,4287.0,1094.0
43.259,4287.0,1094.0
43.261,4287.0,1094.0
43.262,4287.0,1094.0
43.264,4287.0,1094.0
43.266,8574.0,1094.0
43.267,8574.0,1094.0
43.268,4287.0,1094.0
43.269,8574.0,1094.0
43.27,8574.0,1094.0
43.272,8574.0,1094.0
43.273,12861.0,1094.0
43.275,12861.0,1094.0
43.276,8574.0,1094.0
43.278,12861.0,1094.0
43.279,8574.0,1094.0
43.28,12861.0,1094.0
43.281,8574.0,1094.0
43.282,12861.0,1094.0
43.284,8574.0,1094.0
43.285,12861.0,1094.0
43.286,8574.0,1094.0
43.287,12861.0,1094.0
43.288,8574.0,1094.0
43.289,12861.0,1094.0
43.29,8574.0,1094.0
43.291,21435.0,1094.0
43.292,8574.0,1094.0
43.293,12861.0,1094.0
43.294,17148.0,1094.0
43.295,12861.0,1094.0
43.296,17148.0,1094.0
43.297,21435.0,1094.0
43.298,25722.0,1094.0
43.299,30009.0,1094.0
43.3,47157.0,1094.0
43.301,4287.0,1094.0
43.303,4287.0,1094.0
43.305,4287.0,1094.0
43.307,4287.0,1094.0
43.309,4287.0,1094.0
43.311,4287.0,1094.0
43.312,4287.0,1094.0
43.314,4287.0,1094.0
43.316,8574.0,1094.0
43.317,8574.0,1094.0
43.319,4287.0,1094.0
43.32,4287.0,1094.0
43.322,4287.0,1094.0
43.323,4287.0,1094.0
43.325,8574.0,1094.0
43.326,8574.0,1094.0
43.328,12861.0,1094.0
43.329,8574.0,1094.0
43.33,12861.0,1094.0
43.331,8574.0,1094.0
43.333,8574.0,1094.0
43.334,8574.0,1094.0
43.335,8574.0,1094.0
43.336,8574.0,1094.0
43.337,8574.0,1094.0
43.338,8574.0,1094.0
43.339,8574.0,1094.0
43.34,8574.0,1094.0
43.341,17148.0,1094.0
43.342,8574.0,1094.0
43.343,8574.0,1094.0
43.344,17148.0,1094.0
43.345,8574.0,1094.0
43.346,17148.0,1094.0
43.347,17148.0,1094.0
43.348,25722.0,1094.0
43.349,38583.0,1094.0
43.35,38583.0,1094.0
43.351,4287.0,1094.0
43.353,4287.0,1094.0
43.355,4287.0,1094.0
43.357,4287.0,1094.0
43.359,4287.0,1094.0
43.361,4287.0,1094.0
43.362,4287.0,1094.0
43.369,4287.0,1094.0
43.37,4287.0,1094.0
43.372,4287.0,1094.0
43.373,4287.0,1094.0
43.375,4287.0,1094.0
43.376,8574.0,1094.0
43.377,12861.0,1094.0
43.379,8574.0,1094.0
43.38,8574.0,1094.0
43.381,8574.0,1094.0
43.383,8574.0,1094.0
43.384,8574.0,1094.0
43.385,8574.0,1094.0
43.386,8574.0,1094.0
43.387,8574.0,1094.0
43.388,8574.0,1094.0
43.389,8574.0,1094.0
43.39,8574.0,1094.0
43.391,17148.0,1094.0
43.392,8574.0,1094.0
43.393,8574.0,1094.0
43.394,17148.0,1094.0
43.395,8574.0,1094.0
43.396,17148.0,1094.0
43.397,17148.0,1094.0
43.398,25722.0,1094.0
43.399,25722.0,1094.0
43.4,47157.0,1094.0
43.405,4287.0,1094.0
43.407,4287.0,1094.0
43.409,4287.0,1094.0
43.41,4287.0,1094.0
43.425,4287.0,1094.0
43.426,4287.0,1094.0
43.428,4287.0,1094.0
43.429,4287.0,1094.0
43.431,8574.0,1094.0
43.432,8574.0,1094.0
43.434,8574.0,1094.0
43.435,4287.0,1094.0
43.436,4287.0,1094.0
43.437,4287.0,1094.0
43.438,4287.0,1094.0
43.439,4287.0,1094.0
43.44,4287.0,1094.0
43.441,8574.0,1094.0
43.442,4287.0,1094.0
43.443,4287.0,1094.0
43.444,8574.0,1094.0
43.445,8574.0,1094.0
43.446,17148.0,1094.0
43.447,17148.0,1094.0
43.448,25722.0,1094.0
43.449,25722.0,1094.0
43.45,47157.0,1094.0
43.475,4287.0,1094.0
43.476,4287.0,1094.0
43.477,4287.0,1094.0
43.48,4287.0,1094.0
43.481,4287.0,1094.0
43.482,4287.0,1094.0
43.484,4287.0,1094.0
43.485,4287.0,1094.0
43.486,4287.0,1094.0
43.487,4287.0,1094.0
43.488,4287.0,1094.0
43.489,4287.0,1094.0
43.49,4287.0,1094.0
43.491,8574.0,1094.0
43.492,4287.0,1094.0
43.493,4287.0,1094.0
43.494,8574.0,1094.0
43.495,4287.0,1094.0
43.496,8574.0,1094.0
43.497,8574.0,1094.0
43.498,21435.0,1094.0
43.499,34296.0,1094.0
43.5,38583.0,1094.0
43.529,4287.0,1094.0
43.53,4287.0,1094.0
43.531,4287.0,1094.0
43.532,4287.0,1094.0
43.534,4287.0,1094.0
43.535,4287.0,1094.0
43.536,4287.0,1094.0
43.537,4287.0,1094.0
43.538,4287.0,1094.0
43.539,4287.0,1094.0
43.54,4287.0,1094.0
43.541,8574.0,1094.0
43.542,4287.0,1094.0
43.543,4287.0,1094.0
43.544,8574.0,1094.0
43.545,4287.0,1094.0
43.546,4287.0,1094.0
43.547,8574.0,1094.0
43.548,12861.0,1094.0
43.549,25722.0,1094.0
43.55,42870.0,1094.0
43.58,4287.0,1094.0
43.581,4287.0,1094.0
43.582,4287.0,1094.0
43.584,4287.0,1094.0
43.585,4287.0,1094.0
43.586,4287.0,1094.0
43.587,4287.0,1094.0
43.588,4287.0,1094.0
43.589,4287.0,1094.0
43.59,8574.0,1094.0
43.591,4287.0,1094.0
43.592,4287.0,1094.0
43.593,4287.0,1094.0
43.6,12861.0,1094.0
43.631,4287.0,1094.0
43.632,4287.0,1094.0
43.634,4287.0,1094.0
43.635,4287.0,1094.0
43.636,4287.0,1094.0
43.637,4287.0,1094.0
43.638,4287.0,1094.0
43.639,4287.0,1094.0
43.64,4287.0,1094.0
43.641,8574.0,1094.0
43.642,4287.0,1094.0
43.682,4287.0,1094.0
43.684,4287.0,1094.0
43.685,4287.0,1094.0
43.687,4287.0,1094.0
43.688,4287.0,1094.0
43.689,4287.0,1094.0
43.691,8574.0,1094.0
43.735,4287.0,1094.0
43.738,4287.0,1094.0
43.739,4287.0,1094.0
2006.0,81652279.0,0.0
2007.0,62275361.0,0.0
2008.0,60853163.0,0.0
2009.0,62067419.0,0.0
2010.0,48571392.0,0.0
2011.0,58461222.0,0.0
2012.0,59158636.0,0.0
2013.0,70851042.0,0.0
2014.0,68383100.0,0.0
2015.0,60727011.0,0.0
2016.0,74275674.0,0.0
2017.0,59762746.0,0.0
2018.0,68151719.0,0.0
2019.0,70483797.0,0.0
2020.0,67016748.0,0.0
2021.0,59468080.0,0.0
2022.0,85467456.0,0.0
2023.0,47636675.0,0.0
2024.0,56242216.0,0.0
2025.0,56758813.0,0.0
2026.0,65379478.0,0.0
2027.0,83911396.0,0.0
2028.0,53153844.0,0.0
2029.0,56524052.0,0.0
2030.0,74840744.0,0.0
2031.0,74114683.0,0.0
2032.0,76676334.0,0.0
2033.0,70951905.0,0.0
2034.0,55885956.0,0.0
2035.0,56984412.0,0.0
2036.0,65614196.0,0.0
2037.0,64609726.0,0.0
2038.0,58280012.0,0.0
2039.0,78852722.0,0.0
2040.0,65071926.0,0.0
2041.0,49135236.0,0.0
2042.0,60577969.0,0.0
2043.0,66794657.0,0.0
2044.0,56880489.0,0.0
2045.0,58500793.0,0.0
2046.0,63841378.0,0.0
2047.0,63498509.0,0.0
2048.0,60251208.0,0.0
2049.0,67795126.0,0.0
2050.0,61354968.0,0.0
2051.0,56540246.0,0.0
2052.0,50227742.0,0.0
2053.0,62656211.0,0.0
2054.0,75618909.0,0.0
2055.0,57726785.0,0.0
2056.0,76578594.0,0.0
2057.0,70299898.0,0.0
2058.0,55051308.0,0.0
2059.0,48514367.0,0.0
2060.0,50216733.0,0.0
2061.0,52970740.0,0.0
2062.0,54996142.0,0.0
2063.0,61183312.0,0.0
2064.0,51288522.0,0.0
2065.0,56469221.0,0.0
2066.0,60217657.0,0.0
2067.0,72780863.0,0.0
2068.0,56075281.0,0.0
2069.0,51327706.0,0.0
2070.0,65368595.0,0.0
2071.0,73901222.0,0.0
2072.0,49903090.0,0.0
2073.0,56010083.0,0.0
2074.0,59940299.0,0.0
2075.0,58535763.0,0.0
2076.0,40465080.0,0.0
2077.0,56806236.0,0.0
2078.0,67343397.0,0.0
2079.0,36625056.0,0.0
2080.0,61479679.0,0.0
2081.0,79772225.0,0.0
2082.0,50617841.0,0.0
2083.0,75811480.0,0.0
2084.0,52728045.0,0.0
2085.0,59003028.0,0.0
2086.0,47312552.0,0.0
2087.0,44692983.0,0.0
2088.0,46891278.0,0.0
2089.0,62746700.0,0.0
2090.0,60025659.0,0.0
2091.0,50461291.0,0.0
2092.0,79261202.0,0.0
2093.0,52504219.0,0.0
2094.0,52138508.0,0.0
2095.0,55350636.0,0.0
2096.0,39309145.0,0.0
2097.0,39648178.0,0.0
2098.0,46154145.0,0.0
2099.0,62184030.0,0.0
2100.0,60598786.0,0.0
